IP;BAN_DATE;UNBAN_DATE;REASON
87.250.112.102;1474743361;1474829763;"Паразитный трафик на сайт lylka.com / Parasite traffic on site lylka.com"
87.250.118.6;1472334604;1474926605;"Брутфорс атака на сайт obyava.dp.ua/Brute force attack on site obyava.dp.ua"
87.250.215.92;1474801022;1474887423;"Брутфорс атака на сайт jobinukraine.com/Brute force attack on site jobinukraine.com"
87.251.182.114;1474803423;1474889824;"Брутфорс атака на сайт world-ua.org/Brute force attack on site world-ua.org"
87.253.50.209;1474794362;1474880763;"Брутфорс атака на сайт florence.kiev.ua/Brute force attack on site florence.kiev.ua"
87.254.25.92;1473236223;1475828224;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
87.255.31.212;1474395842;1476987843;"Паразитный трафик на сайт lylka.com / Parasite traffic on site lylka.com"
88.1.221.141;1474147622;1476739623;"Брутфорс атака на сайт techenergo.com.ua/Brute force attack on site techenergo.com.ua"
88.12.0.180;1474820522;1474906924;"Паразитный трафик на сайт printoracal.com.ua / Parasite traffic on site printoracal.com.ua"
88.12.43.37;1474767721;1474854121;"Брутфорс атака на сайт vpolshe.com.ua/Brute force attack on site vpolshe.com.ua"
88.20.47.209;1472331605;1474923609;"Брутфорс атака на сайт obyava.dp.ua/Brute force attack on site obyava.dp.ua"
88.21.92.180;1474812244;1474898647;"Брутфорс атака на сайт ecoswit.com.ua/Brute force attack on site ecoswit.com.ua"
88.72.188.23;1474798202;1474884602;"Брутфорс атака на сайт olgakizlova.kiev.ua/Brute force attack on site olgakizlova.kiev.ua"
88.74.23.113;1474818901;1474905303;"Брутфорс атака на сайт ecoswit.com.ua/Brute force attack on site ecoswit.com.ua"
88.78.199.70;1474810022;1474896427;"Брутфорс атака на сайт ecoswit.com.ua/Brute force attack on site ecoswit.com.ua"
88.85.37.57;1474821482;1474907883;"Брутфорс атака на сайт rozklad-bus.info/Brute force attack on site rozklad-bus.info"
88.86.120.63;1474479483;1475084283;"Паразитный трафик на сайт priboyprimorsk.com / Parasite traffic on site priboyprimorsk.com"
88.86.120.100;1474417742;1477009744;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
88.87.139.32;1473777602;1476369610;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
88.96.167.163;1474144382;1476736383;"Паразитный трафик на сайт teplo.net.ua / Parasite traffic on site teplo.net.ua"
88.100.6.60;1472243882;1474835884;"Брутфорс атака на сайт project.smartlady.com.ua/Brute force attack on site project.smartlady.com.ua"
88.112.225.218;1474821363;1474907766;"Брутфорс атака на сайт ecoswit.com.ua/Brute force attack on site ecoswit.com.ua"
88.117.45.42;1474742462;1474828862;"Подбор паролей по SSH на сервер S17 / Brute force passwords using SSH on server S17"
88.119.37.35;1474821482;1474907883;"Брутфорс атака на сайт rozklad-bus.info/Brute force attack on site rozklad-bus.info"
88.124.197.106;1474799822;1474886222;"Брутфорс атака на сайт florence.kiev.ua/Brute force attack on site florence.kiev.ua"
88.132.50.189;1474793581;1474879982;"Брутфорс атака на сайт florence.kiev.ua/Brute force attack on site florence.kiev.ua"
88.146.236.42;1474807504;1474893908;"Брутфорс атака на сайт ecoswit.com.ua/Brute force attack on site ecoswit.com.ua"
88.147.242.132;1474803423;1474889824;"Брутфорс атака на сайт world-ua.org/Brute force attack on site world-ua.org"
88.149.156.110;1473506463;1476098463;"Брутфорс атака на сайт rvdfm.com.ua/Brute force attack on site rvdfm.com.ua"
88.149.253.36;1474747381;1474833781;"Подбор паролей по SSH на сервер PS2 / Brute force passwords using SSH on server PS2"
88.151.56.64;1474168382;1476760383;"Паразитный трафик на сайт teplo.net.ua / Parasite traffic on site teplo.net.ua"
88.151.102.51;1474238762;1474843564;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
88.151.130.66;1474242904;1474847704;"Паразитный трафик на сайт vshutku.ru / Parasite traffic on site vshutku.ru"
88.156.133.55;1474807504;1474893908;"Брутфорс атака на сайт ecoswit.com.ua/Brute force attack on site ecoswit.com.ua"
88.159.192.110;1474147622;1476739623;"Брутфорс атака на сайт techenergo.com.ua/Brute force attack on site techenergo.com.ua"
88.163.79.206;1472260621;1474852623;"Брутфорс атака на сайт air-meshok.com.ua/Brute force attack on site air-meshok.com.ua"
88.167.142.70;1472610722;1475202724;"Брутфорс атака на сайт salon-dival.com.ua/Brute force attack on site salon-dival.com.ua"
88.174.255.144;1474818901;1474905303;"Брутфорс атака на сайт ecoswit.com.ua/Brute force attack on site ecoswit.com.ua"
88.177.164.249;1472614981;1475206982;"Брутфорс атака на сайт infominutka.in.ua/Brute force attack on site infominutka.in.ua"
88.188.69.105;1474814761;1475419563;"Брутфорс атака на сайт ecoswit.com.ua/Brute force attack on site ecoswit.com.ua"
88.189.171.56;1474458723;1477050724;"Брутфорс атака на сайт oteli-kemera.ru/Brute force attack on site oteli-kemera.ru"
88.190.0.83;1472778602;1475370603;"Брутфорс атака на сайт euroimport.kr.ua/Brute force attack on site euroimport.kr.ua"
88.191.107.86;1472935861;1475527863;"Брутфорс атака на сайт hotel-obrii.ru/Brute force attack on site hotel-obrii.ru"
88.191.116.195;1472749681;1475341682;"Брутфорс атака на сайт euroimport.kr.ua/Brute force attack on site euroimport.kr.ua"
88.198.50.110;1473812462;1476404462;"Паразитный трафик на сайт xn----itbbbqxhwj9aj7h.xn--80adi0aoagldk8i.pp.ua / Parasite traffic on site xn----itbbbqxhwj9aj7h.xn--80adi0aoagldk8i.pp.ua"
88.198.125.96;1474767122;1474853524;"Брутфорс атака на сайт miolady.com.ua/Brute force attack on site miolady.com.ua"
88.200.214.43;1474807022;1474893422;"Брутфорс атака на сайт sienabud.com/Brute force attack on site sienabud.com"
88.210.48.167;1474794661;1474881061;"Брутфорс атака на сайт first-lastivka.if.ua/Brute force attack on site first-lastivka.if.ua"
88.212.29.3;1473486121;1476078122;"Паразитный трафик на сайт bobershop.com.ua / Parasite traffic on site bobershop.com.ua"
88.216.122.251;1472770681;1475362682;"Брутфорс атака на сайт euroimport.kr.ua/Brute force attack on site euroimport.kr.ua"
88.222.96.103;1472761022;1475353023;"Брутфорс атака на сайт euroimport.kr.ua/Brute force attack on site euroimport.kr.ua"
88.223.76.71;1472921641;1475513642;"Брутфорс атака на сайт hotel-obrii.ru/Brute force attack on site hotel-obrii.ru"
88.224.153.166;1474786982;1474873386;"Паразитный трафик на сайт lylka.com / Parasite traffic on site lylka.com"
88.232.125.49;1474754762;1474841162;"Брутфорс атака на сайт applegad.ru/Brute force attack on site applegad.ru"
88.246.81.197;1472283362;1474875363;"Брутфорс атака на сайт project.smartlady.com.ua/Brute force attack on site project.smartlady.com.ua"
88.247.20.127;1472899501;1475491502;"Брутфорс атака на сайт hotel-obrii.ru/Brute force attack on site hotel-obrii.ru"
88.248.149.250;1474814761;1474901163;"Брутфорс атака на сайт ecoswit.com.ua/Brute force attack on site ecoswit.com.ua"
88.249.106.23;1474408683;1475013483;"Подбор паролей по SSH на сервер S20 / Brute force passwords using SSH on server S20"
88.253.171.246;1474748702;1474835102;"Брутфорс атака на сайт florence.kiev.ua/Brute force attack on site florence.kiev.ua"
88.255.171.55;1474754821;1477346822;"Брутфорс атака на сайт meri-meri.com/Brute force attack on site meri-meri.com"
89.2.211.104;1472768702;1475360703;"Брутфорс атака на сайт euroimport.kr.ua/Brute force attack on site euroimport.kr.ua"
89.17.3.68;1474757581;1474843982;"Брутфорс атака на сайт florence.kiev.ua/Brute force attack on site florence.kiev.ua"
89.17.36.71;1474775462;1474861862;"Брутфорс атака на сайт rvdfm.com.ua/Brute force attack on site rvdfm.com.ua"
89.19.10.51;1472309941;1474901941;"Паразитный трафик на сайт comp.itpc.net.ua / Parasite traffic on site comp.itpc.net.ua"
89.19.29.110;1473005822;1475597822;"Паразитный трафик на сайт priboyprimorsk.com / Parasite traffic on site priboyprimorsk.com"
89.19.29.114;1472583122;1475175123;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
89.23.16.245;1474567921;1475172721;"Брутфорс атака на сайт seleznova.com/Brute force attack on site seleznova.com"
89.29.44.35;1474014182;1476606184;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
89.31.74.21;1473665222;1476257224;"Паразитный трафик на сайт primera.com.ua / Parasite traffic on site primera.com.ua"
89.32.216.79;1474821363;1474907766;"Брутфорс атака на сайт ecoswit.com.ua/Brute force attack on site ecoswit.com.ua"
89.34.237.101;1474593124;1477185124;"Брутфорс атака на сайт owi.com.ua/Brute force attack on site owi.com.ua"
89.35.48.137;1474588862;1477180863;"Брутфорс атака на сайт data-hub.com.ua/Brute force attack on site data-hub.com.ua"
89.35.160.199;1474803482;1474889885;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
89.35.178.104;1473891122;1476483123;"Брутфорс атака на сайт helen-harper.com.ua/Brute force attack on site helen-harper.com.ua"
89.39.94.46;1474126682;1476718682;"Брутфорс атака на сайт techenergo.com.ua/Brute force attack on site techenergo.com.ua"
89.43.17.94;1473042662;1475634662;"Паразитный трафик на сайт woodblood.com / Parasite traffic on site woodblood.com"
89.45.10.189;1472658781;1475250781;"Брутфорс атака на сайт mung.pp.ua/Brute force attack on site mung.pp.ua"
89.69.180.59;1472588102;1475180103;"Брутфорс атака на сайт salon-dival.com.ua/Brute force attack on site salon-dival.com.ua"
89.75.104.179;1474797242;1474883645;"Брутфорс атака на сайт ecoswit.com.ua/Brute force attack on site ecoswit.com.ua"
89.77.161.90;1472952242;1475544244;"Брутфорс атака на сайт novoselki.in.ua/Brute force attack on site novoselki.in.ua"
89.81.183.49;1472997001;1475589004;"Брутфорс атака на сайт novoselki.in.ua/Brute force attack on site novoselki.in.ua"
89.96.160.82;1474813963;1477405963;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
89.100.5.253;1472766662;1475358663;"Брутфорс атака на сайт euroimport.kr.ua/Brute force attack on site euroimport.kr.ua"
89.100.150.125;1472603822;1475195824;"Брутфорс атака на сайт infominutka.in.ua/Brute force attack on site infominutka.in.ua"
89.106.244.146;1474295643;1476887643;"Паразитный трафик на сайт priboyprimorsk.com / Parasite traffic on site priboyprimorsk.com"
89.107.229.35;1473763382;1476355383;"Паразитный трафик на сайт tehnoplankton.net.ua / Parasite traffic on site tehnoplankton.net.ua"
89.109.55.25;1474800361;1474886762;"Брутфорс атака на сайт footbet.pro/Brute force attack on site footbet.pro"
89.110.144.52;1474799282;1474885682;"Брутфорс атака на сайт ezmedix.com.ua/Brute force attack on site ezmedix.com.ua"
89.121.148.113;1474392245;1474997045;"Паразитный трафик на сайт yaroreviews.info / Parasite traffic on site yaroreviews.info"
89.131.25.229;1474813801;1474900201;"Брутфорс атака на сайт florence.kiev.ua/Brute force attack on site florence.kiev.ua"
89.132.67.70;1474805823;1474892223;"Брутфорс атака на сайт florence.kiev.ua/Brute force attack on site florence.kiev.ua"
89.132.248.129;1474475225;1475080025;"Паразитный трафик на сайт webzakon.com.ua / Parasite traffic on site webzakon.com.ua"
89.133.106.143;1474821363;1474907766;"Брутфорс атака на сайт ecoswit.com.ua/Brute force attack on site ecoswit.com.ua"
89.135.66.221;1474811942;1474898347;"Паразитный трафик на сайт dimka.net.ua / Parasite traffic on site dimka.net.ua"
89.135.104.166;1474818363;1474904765;"Паразитный трафик на сайт xn----8sbigadsnhwakziljm7mjv.xn--80adi0aoagldk8i.pp.ua / Parasite traffic on site xn----8sbigadsnhwakziljm7mjv.xn--80adi0aoagldk8i.pp.ua"
89.142.0.122;1474805701;1474892101;"Подбор паролей по SSH на сервер S19 / Brute force passwords using SSH on server S19"
89.142.19.13;1474825141;1474911541;"Брутфорс атака на сайт designer-vip.com/Brute force attack on site designer-vip.com"
89.144.110.227;1474135982;1476727982;"Паразитный трафик на сайт tt-kh.zp.ua / Parasite traffic on site tt-kh.zp.ua"
89.146.158.83;1474821363;1474907766;"Брутфорс атака на сайт ecoswit.com.ua/Brute force attack on site ecoswit.com.ua"
89.151.82.194;1474745341;1477337343;"Паразитный трафик на сайт bobershop.com.ua / Parasite traffic on site bobershop.com.ua"
89.157.125.180;1472590622;1475182624;"Брутфорс атака на сайт salon-dival.com.ua/Brute force attack on site salon-dival.com.ua"
89.160.189.14;1472874781;1475466785;"Паразитный трафик на сайт wedvideo.com.ua / Parasite traffic on site wedvideo.com.ua"
89.163.12.94;1474806123;1474892523;"Брутфорс атака на сайт winstoune.com/Brute force attack on site winstoune.com"
89.165.56.26;1473531484;1476123485;"Паразитный трафик на сайт stomatolog.ternopil.ua / Parasite traffic on site stomatolog.ternopil.ua"
89.169.191.233;1474622342;1475227142;"Брутфорс атака на сайт ohnerezeptsildenafilkaufen.com/Brute force attack on site ohnerezeptsildenafilkaufen.com"
89.173.117.15;1472287022;1474879022;"Брутфорс атака на сайт artkati.in.ua/Brute force attack on site artkati.in.ua"
89.174.215.146;1473587582;1476179584;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
89.176.13.114;1472318281;1474910282;"Брутфорс атака на сайт tranceisstar.com/Brute force attack on site tranceisstar.com"
89.176.84.42;1472334604;1474926605;"Брутфорс атака на сайт obyava.dp.ua/Brute force attack on site obyava.dp.ua"
89.176.218.225;1472756402;1475348402;"Брутфорс атака на сайт euroimport.kr.ua/Brute force attack on site euroimport.kr.ua"
89.177.22.129;1472945582;1475537583;"Брутфорс атака на сайт novoselki.in.ua/Brute force attack on site novoselki.in.ua"
89.178.82.205;1472345942;1474937943;"Паразитный трафик на сайт golosa.xn---18-nddsgmmr9b5bm.xn--p1ai / Parasite traffic on site golosa.xn---18-nddsgmmr9b5bm.xn--p1ai"
89.184.69.25;1474817102;1474903502;"Брутфорс атака на сайт ralift.com/Brute force attack on site ralift.com"
89.184.82.80;1474114082;1476706083;"Паразитный трафик на сайт priboyprimorsk.com / Parasite traffic on site priboyprimorsk.com"
89.185.225.30;1473356462;1475948464;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
89.187.142.208;1474414322;1477006322;"Брутфорс атака на сайт owi.com.ua/Brute force attack on site owi.com.ua"
89.188.72.55;1473681543;1476273544;"Паразитный трафик на сайт wedvideo.com.ua / Parasite traffic on site wedvideo.com.ua"
89.188.124.197;1474594142;1475198943;"Брутфорс атака на сайт domstroi.org/Brute force attack on site domstroi.org"
89.188.139.215;1474159322;1476751323;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
89.188.222.242;1473093003;1475685004;"Паразитный трафик на сайт vshutku.ru / Parasite traffic on site vshutku.ru"
89.190.226.194;1474758363;1474844764;"Брутфорс атака на сайт footbet.pro/Brute force attack on site footbet.pro"
89.201.211.66;1474810022;1474896427;"Брутфорс атака на сайт ecoswit.com.ua/Brute force attack on site ecoswit.com.ua"
89.203.8.98;1474811942;1474898347;"Паразитный трафик на сайт dimka.net.ua / Parasite traffic on site dimka.net.ua"
89.203.165.42;1473194641;1475786641;"Брутфорс атака на сайт js-magic.ru/Brute force attack on site js-magic.ru"
89.205.84.146;1472248503;1474840504;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
89.205.119.173;1474794662;1477386663;"Брутфорс атака на сайт ecoswit.com.ua/Brute force attack on site ecoswit.com.ua"
89.207.66.192;1474043462;1476635465;"Паразитный трафик на сайт cakecup.club / Parasite traffic on site cakecup.club"
89.212.206.25;1474747802;1474834202;"Брутфорс атака на сайт florence.kiev.ua/Brute force attack on site florence.kiev.ua"
89.216.90.212;1474797242;1474883645;"Брутфорс атака на сайт ecoswit.com.ua/Brute force attack on site ecoswit.com.ua"
89.216.139.155;1474825202;1474911602;"Брутфорс атака на сайт florence.kiev.ua/Brute force attack on site florence.kiev.ua"
89.217.203.45;1474821482;1477413483;"Брутфорс атака на сайт rozklad-bus.info/Brute force attack on site rozklad-bus.info"
89.218.249.78;1474467782;1477059782;"Подбор паролей по FTP на сервер S1 / Brute force passwords using FTP on server S1"
89.219.33.110;1474148883;1476740883;"Паразитный трафик на сайт appartamento.com.ua / Parasite traffic on site appartamento.com.ua"
89.234.157.254;1474767122;1477359124;"Брутфорс атака на сайт miolady.com.ua/Brute force attack on site miolady.com.ua"
89.235.177.206;1474803423;1474889823;"Брутфорс атака на сайт world-ua.org/Brute force attack on site world-ua.org"
89.238.162.36;1473618183;1476210184;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
89.240.236.60;1474785602;1474872005;"Брутфорс атака на сайт ecoswit.com.ua/Brute force attack on site ecoswit.com.ua"
89.248.107.241;1474724882;1477316882;"Паразитный трафик на сайт citation.in.ua / Parasite traffic on site citation.in.ua"
89.248.160.204;1474016521;1476608521;"Брутфорс атака на сайт lkafa-cafe.com.ua/Brute force attack on site lkafa-cafe.com.ua"
89.249.55.58;1473944284;1476536286;"Паразитный трафик на сайт wedvideo.com.ua / Parasite traffic on site wedvideo.com.ua"
89.249.129.204;1474759442;1474845843;"Брутфорс атака на сайт jobinukraine.com/Brute force attack on site jobinukraine.com"
89.249.129.216;1474823642;1474910042;"Брутфорс атака на сайт florence.kiev.ua/Brute force attack on site florence.kiev.ua"
89.250.6.128;1474806785;1475411585;"Брутфорс атака на сайт walnutexport.com/Brute force attack on site walnutexport.com"
89.250.207.195;1474117742;1476709742;"Брутфорс атака на сайт basket.if.ua/Brute force attack on site basket.if.ua"
89.251.77.47;1474741081;1474827482;"Паразитный трафик на сайт ynik.info / Parasite traffic on site ynik.info"
89.252.47.159;1474779601;1474866001;"Брутфорс атака на сайт e-vox.org/Brute force attack on site e-vox.org"
89.255.51.155;1472813462;1475405462;"Брутфорс атака на сайт posutochno-dnepropetrovsk.com/Brute force attack on site posutochno-dnepropetrovsk.com"
90.24.237.251;1474819021;1474905421;"Брутфорс атака на сайт vinnikovalarisa.ru/Brute force attack on site vinnikovalarisa.ru"
90.69.150.182;1472273403;1474865404;"Брутфорс атака на сайт tranceisstar.com/Brute force attack on site tranceisstar.com"
90.74.123.56;1472958662;1475550664;"Брутфорс атака на сайт novoselki.in.ua/Brute force attack on site novoselki.in.ua"
90.76.134.183;1474784582;1474870982;"Брутфорс атака на сайт shakhtar.info/Brute force attack on site shakhtar.info"
90.77.76.165;1473784802;1476376803;"Брутфорс атака на сайт israel.ceohtml.top/Brute force attack on site israel.ceohtml.top"
90.94.171.23;1472601304;1475193305;"Брутфорс атака на сайт salon-dival.com.ua/Brute force attack on site salon-dival.com.ua"
90.107.236.166;1474739043;1474825444;"Брутфорс атака на сайт florence.kiev.ua/Brute force attack on site florence.kiev.ua"
90.154.68.199;1474743361;1474829763;"Паразитный трафик на сайт lylka.com / Parasite traffic on site lylka.com"
90.154.72.157;1474553462;1475158263;"Брутфорс атака на сайт ohnerezeptsildenafilkaufen.com/Brute force attack on site ohnerezeptsildenafilkaufen.com"
90.154.196.224;1474794662;1474881063;"Брутфорс атака на сайт ecoswit.com.ua/Brute force attack on site ecoswit.com.ua"
90.156.197.40;1472732342;1475324343;"Паразитный трафик на сайт auto-strahovanie.com.ua / Parasite traffic on site auto-strahovanie.com.ua"
90.156.197.69;1474515182;1477107182;"Паразитный трафик на сайт appartamento.com.ua / Parasite traffic on site appartamento.com.ua"
90.156.197.86;1472549942;1475141942;"Паразитный трафик на сайт xn----7sbgzai2aonly0g.com / Parasite traffic on site xn----7sbgzai2aonly0g.com"
90.156.213.137;1472829063;1475421064;"Паразитный трафик на сайт wedvideo.com.ua / Parasite traffic on site wedvideo.com.ua"
90.182.14.132;1472493305;1475085307;"Брутфорс атака на сайт obyava.dp.ua/Brute force attack on site obyava.dp.ua"
90.184.103.91;1474303202;1476895204;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
90.188.6.161;1474543862;1475148662;"Брутфорс атака на сайт qgmaterials.com/Brute force attack on site qgmaterials.com"
90.190.230.101;1474821482;1474907883;"Брутфорс атака на сайт rozklad-bus.info/Brute force attack on site rozklad-bus.info"
90.191.118.254;1472244181;1474836183;"Брутфорс атака на сайт air-meshok.com.ua/Brute force attack on site air-meshok.com.ua"
90.197.212.242;1474596301;1475201102;"Брутфорс атака на сайт data-hub.com.ua/Brute force attack on site data-hub.com.ua"
90.200.181.219;1474814761;1474901163;"Брутфорс атака на сайт ecoswit.com.ua/Brute force attack on site ecoswit.com.ua"
90.224.215.150;1474821363;1474907765;"Брутфорс атака на сайт ecoswit.com.ua/Brute force attack on site ecoswit.com.ua"
90.228.194.76;1472938921;1475530922;"Брутфорс атака на сайт hotel-obrii.ru/Brute force attack on site hotel-obrii.ru"
91.45.224.144;1474806422;1474892822;"Подбор паролей по SSH на сервер PS2 / Brute force passwords using SSH on server PS2"
91.68.171.221;1474309203;1476901203;"Брутфорс атака на сайт oftomed.kiev.ua/Brute force attack on site oftomed.kiev.ua"
91.77.50.62;1474799042;1474885442;"Брутфорс атака на сайт florence.kiev.ua/Brute force attack on site florence.kiev.ua"
91.82.226.140;1472405223;1474997224;"Паразитный трафик на сайт xn----7sbabeje2aj9agks0a5q.xn--80adi0aoagldk8i.pp.ua / Parasite traffic on site xn----7sbabeje2aj9agks0a5q.xn--80adi0aoagldk8i.pp.ua"
91.83.235.103;1473786602;1476378603;"Паразитный трафик на сайт xn----8sbigadsnhwakziljm7mjv.xn--80adi0aoagldk8i.pp.ua / Parasite traffic on site xn----8sbigadsnhwakziljm7mjv.xn--80adi0aoagldk8i.pp.ua"
91.90.234.7;1473276962;1475868963;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
91.98.101.170;1474803482;1474889885;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
91.99.103.178;1472824862;1475416864;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
91.102.64.132;1474820522;1474906924;"Паразитный трафик на сайт printoracal.com.ua / Parasite traffic on site printoracal.com.ua"
91.103.205.137;1474479302;1475084102;"Брутфорс атака на сайт best-babynames.com/Brute force attack on site best-babynames.com"
91.103.232.16;1472701981;1475293981;"Брутфорс атака на сайт sumasoyti.com/Brute force attack on site sumasoyti.com"
91.105.168.77;1474440301;1475045102;"Брутфорс атака на сайт ohnerezeptsildenafilkaufen.com/Brute force attack on site ohnerezeptsildenafilkaufen.com"
91.106.46.6;1474559765;1477151765;"Паразитный трафик на сайт zp-cossacks.com.ua / Parasite traffic on site zp-cossacks.com.ua"
91.106.207.102;1474818363;1474904765;"Паразитный трафик на сайт xn----8sbigadsnhwakziljm7mjv.xn--80adi0aoagldk8i.pp.ua / Parasite traffic on site xn----8sbigadsnhwakziljm7mjv.xn--80adi0aoagldk8i.pp.ua"
91.106.207.104;1473831242;1476423244;"Паразитный трафик на сайт teplo.net.ua / Parasite traffic on site teplo.net.ua"
91.108.70.6;1474822501;1474908902;"Брутфорс атака на сайт first-lastivka.if.ua/Brute force attack on site first-lastivka.if.ua"
91.108.70.53;1474760942;1474847342;"Брутфорс атака на сайт first-lastivka.if.ua/Brute force attack on site first-lastivka.if.ua"
91.108.71.44;1474760942;1474847342;"Брутфорс атака на сайт first-lastivka.if.ua/Brute force attack on site first-lastivka.if.ua"
91.108.71.78;1474769341;1474855744;"Брутфорс атака на сайт first-lastivka.if.ua/Brute force attack on site first-lastivka.if.ua"
91.109.192.42;1474242904;1476834904;"Паразитный трафик на сайт vshutku.ru / Parasite traffic on site vshutku.ru"
91.109.243.42;1473168062;1475760064;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
91.120.252.226;1474807504;1474893908;"Брутфорс атака на сайт ecoswit.com.ua/Brute force attack on site ecoswit.com.ua"
91.121.9.135;1474738863;1477330863;"Паразитный трафик на сайт plod.vn.ua / Parasite traffic on site plod.vn.ua"
91.121.20.149;1474802703;1474889104;"Паразитный трафик на сайт teplo.net.ua / Parasite traffic on site teplo.net.ua"
91.121.44.159;1473803701;1476395701;"Брутфорс атака на сайт kiberweb.com/Brute force attack on site kiberweb.com"
91.121.100.17;1474546922;1477138922;"Паразитный трафик на сайт teplo.net.ua / Parasite traffic on site teplo.net.ua"
91.121.104.93;1474099143;1476691145;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
91.121.143.111;1473858182;1476450182;"Брутфорс атака на сайт tt-kh.zp.ua/Brute force attack on site tt-kh.zp.ua"
91.121.155.12;1474394942;1474999742;"Брутфорс атака на сайт southpark.pp.ua/Brute force attack on site southpark.pp.ua"
91.121.178.9;1474506905;1477098905;"Брутфорс атака на сайт semena-na.com.ua/Brute force attack on site semena-na.com.ua"
91.121.197.6;1474818363;1477410365;"Паразитный трафик на сайт xn----8sbigadsnhwakziljm7mjv.xn--80adi0aoagldk8i.pp.ua / Parasite traffic on site xn----8sbigadsnhwakziljm7mjv.xn--80adi0aoagldk8i.pp.ua"
91.121.219.211;1474286702;1476878703;"Паразитный трафик на сайт citation.in.ua / Parasite traffic on site citation.in.ua"
91.121.240.118;1474122122;1476714122;"Паразитный трафик на сайт priboyprimorsk.com / Parasite traffic on site priboyprimorsk.com"
91.130.163.57;1474715581;1477307581;"Паразитный трафик на сайт conversbank.info / Parasite traffic on site conversbank.info"
91.134.157.242;1474820522;1474906924;"Паразитный трафик на сайт printoracal.com.ua / Parasite traffic on site printoracal.com.ua"
91.134.167.153;1473256502;1475848502;"Паразитный трафик на сайт teplo.net.ua / Parasite traffic on site teplo.net.ua"
91.134.213.153;1474762021;1474848423;"Брутфорс атака на сайт gt-nrg.com/Brute force attack on site gt-nrg.com"
91.134.248.253;1474287905;1476879907;"Паразитный трафик на сайт wedvideo.com.ua / Parasite traffic on site wedvideo.com.ua"
91.137.131.49;1473249002;1475841003;"Паразитный трафик на сайт teplo.net.ua / Parasite traffic on site teplo.net.ua"
91.139.140.18;1474303923;1476895924;"Брутфорс атака на сайт oftomed.kiev.ua/Brute force attack on site oftomed.kiev.ua"
91.140.180.116;1474807504;1474893908;"Брутфорс атака на сайт ecoswit.com.ua/Brute force attack on site ecoswit.com.ua"
91.144.108.126;1474743367;1474829769;"Паразитный трафик на сайт citation.in.ua / Parasite traffic on site citation.in.ua"
91.144.170.31;1474454463;1475059264;"Брутфорс атака на сайт zlvcars.com/Brute force attack on site zlvcars.com"
91.146.104.209;1474619462;1477211464;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
91.146.110.176;1473090601;1475682601;"Брутфорс атака на сайт pizza-elit.ru/Brute force attack on site pizza-elit.ru"
91.149.157.37;1473884848;1476476848;"Паразитные HTTP запросы к вебсайтам/HTTP flood requests to the websites"
91.149.157.160;1472844302;1475436303;"Паразитный трафик на сайт wedvideo.com.ua / Parasite traffic on site wedvideo.com.ua"
91.158.141.24;1472277722;1474869724;"Брутфорс атака на сайт project.smartlady.com.ua/Brute force attack on site project.smartlady.com.ua"
91.160.11.126;1474591801;1475196602;"Брутфорс атака на сайт data-hub.com.ua/Brute force attack on site data-hub.com.ua"
91.185.184.159;1473668702;1476260702;"Паразитный трафик на сайт citation.in.ua / Parasite traffic on site citation.in.ua"
91.185.191.163;1472824862;1475416864;"Паразитный трафик на сайт kripeg.com.ua / Parasite traffic on site kripeg.com.ua"
91.185.205.187;1473768302;1476360305;"Паразитный трафик на сайт wedvideo.com.ua / Parasite traffic on site wedvideo.com.ua"
91.187.113.196;1474739822;1474826222;"Брутфорс атака на сайт florence.kiev.ua/Brute force attack on site florence.kiev.ua"
91.191.58.64;1472241302;1474833302;"Брутфорс атака на сайт yoga-24.at/Brute force attack on site yoga-24.at"
